start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,rat_present,vigilance_time,season_label,time,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,rat_activity_index,bat_landing_to_food_winsor,y_log,ratact_x_ratpresent,season_num,food_x_season
2018-04-27 03:45:00,0.099530937,bat,2018-04-27 03:43:00,2018-04-27 03:46:00,-0.510200041355164,1,0,4,2018-04-26 19:17:00,1.2219812016527853,1,1,0.099530937,spring,2018-04-26 03:47:00,-0.36213786727093883,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,0.099530937,0.09488366795198377,-0.3354160802832823,1,-0.09408953704919186
2018-02-08 01:47:00,8.0,rat attack,2018-02-08 01:47:00,2018-02-08 01:48:00,-1.1454711937903137,1,0,2,2018-02-07 17:19:00,1.2225568317337077,0,1,8.0,winter,2018-02-13 01:54:00,-0.40073923589413096,-1.8602280986648556,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,8.0,2.1972245773362196,-0.3354160802832823,0,-1.8238777742797103
2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,-0.48528744714202077,0,0,4,2018-04-26 19:17:00,1.222671957418329,1,1,22.0,spring,2018-04-26 03:47:00,-0.36213786727093883,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,22.0,3.1354942159291497,-0.3354160802832823,1,-0.09408953704919186
2018-04-27 03:45:00,0.014419381,bat,2018-04-27 03:43:00,2018-04-27 03:46:00,-0.47698324907097306,1,0,4,2018-04-26 19:17:00,1.2229022096164792,1,1,0.014419381,spring,2018-04-26 03:47:00,-0.36213786727093883,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,0.017597713,0.017444666156226585,-0.3354160802832823,1,-0.09408953704919186
2018-04-22 03:43:00,5.0,fast,2018-04-22 03:31:00,2018-04-22 03:44:00,1.7609981310763845,0,1,4,2018-04-21 19:14:00,1.2261257379038601,1,1,5.0,spring,2018-04-26 03:47:00,-0.36213786727093883,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,5.0,1.791759469228055,-0.3354160802832823,1,-0.09408953704919186
2018-04-22 03:43:00,2.0,fast,2018-04-22 03:31:00,2018-04-22 03:44:00,1.8232796166092424,0,1,4,2018-04-21 19:14:00,1.2278526277321729,1,1,2.0,spring,2018-04-26 03:47:00,-0.36213786727093883,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,2.0,1.0986122886681098,-0.3354160802832823,1,-0.09408953704919186
2018-04-22 03:43:00,23.0,bat_and_rat,2018-04-22 03:31:00,2018-04-22 03:44:00,1.8731048050355286,1,0,4,2018-04-21 19:14:00,1.2292341400921665,1,1,23.0,spring,2018-04-26 03:47:00,-0.36213786727093883,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,23.0,3.1780538303479458,-0.3354160802832823,1,-0.09408953704919186
2018-05-03 03:51:00,20.0,rat,2018-05-03 03:48:00,2018-05-03 03:53:00,-0.6056983191722125,1,0,5,2018-05-02 19:21:00,1.2305005259386315,1,1,20.0,spring,2018-05-09 03:56:00,-0.9797597652420125,-3.125476743151278,-0.28392224450309755,1.2644656747061422,-0.2171947274864247,20.0,3.044522437723423,-0.2171947274864247,1,-1.8238777742797103
2018-05-02 03:51:00,1.0,fast,2018-05-02 03:50:00,2018-05-02 03:51:00,-1.079037609221932,0,1,5,2018-05-01 19:21:00,1.2311912821186286,1,1,1.0,spring,2018-05-09 03:56:00,-0.9797597652420125,-3.125476743151278,-0.28392224450309755,1.2644656747061422,-0.2171947274864247,1.0,0.6931471805599453,-0.2171947274864247,1,-1.8238777742797103
2018-04-22 03:44:00,13.0,pick_and_rat,2018-04-22 03:31:00,2018-04-22 03:44:00,2.0184282712788635,1,1,4,2018-04-21 19:14:00,1.2332635502441665,1,1,13.0,spring,2018-04-19 03:42:00,-0.9025570279956282,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,13.0,2.6390573296152584,-0.3354160802832823,1,-0.09408953704919186
